FID,OBJECTID,STREET_NAM,ROADINVENT,FUNCTIONAL,JURISDICTI,Divided,InstallDat,ExisFacil,Shape__Length
2289,2323,Veterans Of Foreign Wars Parkway,4827700,2,3,1,2013,SLM,117.676662672646
2290,2324,Veterans Of Foreign Wars Parkway,6218600,2,3,1,2013,BL,109.59601616762
2291,2325,Beacon Street,4587500,3,2,0,2009,BL,229.919083681895
2292,2326,Chestnut Hill Avenue,4513000,5,2,0,2013,BLSL,47.4315914057901
2293,2327,Market Street,4492400,5,2,0,2013,BL,122.662086929206
2294,2329,Lake Street,5786300,6,2,0,2011,BL,26.8783832222528
2295,2330,Lake Street,5786600,6,2,0,2011,BL,83.5533272144216
2296,2331,Washington Street,5799000,3,2,0,2010,BL,92.9334975590209
2297,2332,Lake Street,5786500,6,2,0,2011,BL,95.3106890834733
2298,2333,Veterans Of Foreign Wars Parkway,4801700,2,3,1,2013,BL,562.42009071768
2299,2334,Beacon Street,5679000,3,2,0,2009,BFBL,111.528847492953
2300,2335,Chestnut Hill Avenue,5328600,5,2,0,2010,SLM,242.268008958799
2301,2336,Commonwealth Avenue,6238000,3,2,1,2013,SLM,174.412397535486
2302,2337,Commonwealth Avenue,6223000,3,2,1,2013,SLM,137.76075761888
2303,2338,Chestnut Hill Avenue,5708900,5,2,0,2013,BL,127.70024581671
2304,2339,Chestnut Hill Avenue,4536000,5,2,0,2013,BL,54.4052509927855
2305,2340,Chestnut Hill Avenue,4535000,5,2,0,2013,BL,45.8453928067889
2306,2341,Winship Street,4521800,5,2,0,2013,BL,86.9504972180705
2307,2387,Saratoga Street,5614700,5,2,0,2017,BL,51.3601667370487
2308,2735,Washington Street,6258100,3,2,1,2016,BFBL,161.460010149555
2309,2808,Beech Street,4903100,3,2,0,2013,SLM,71.8297425606209
2310,2809,Centre Street,4880800,5,2,0,2010,BL,99.2764690951934
2311,2810,Commonwealth Avenue Frontage Road Eb,5109300,0,2,1,2013,NW,148.848855576129
2312,2811,Commonwealth Avenue Frontage Road Eb,4507600,0,2,1, ,NW-U,142.172851780224
2313,2812,Commonwealth Avenue Frontage Road Eb,5110800,0,2,1, ,NW-U,131.232988228877
2314,2813,Commonwealth Avenue Frontage Road Eb,5358600,0,2,1, ,NW-U,108.070990809496
2315,2814,Commonwealth Avenue Frontage Road Wb,5174900,0,2,1, ,NW-U,255.773796021599
2316,2815,Cambridge Street,5649300,3,2,0,2015,SLM,95.4016844258132
2317,2816,Belgrade Avenue,4897500,3,2,0,2009,BL,151.952668878768
2318,2817,Centre Street,4850400,5,2,0,2019,BFBL,106.022240388097
2319,2818,Veterans Of Foreign Wars Parkway,6221300,2,3,1,2013,BL,790.335207170002
2320,2819,Commonwealth Avenue Frontage Road Eb,5110600,0,2,1, ,NW-U,139.975059058076
2321,2820,Cambridge Street,4486000,3,2,0,2010,BL,165.300711454274
2322,2821,Antwerp St,5936500,0, ,0,2014,BL,84.7833610556958
2323,2822,Belgrade Avenue,4893800,3,2,0,2009,BL,158.405896105281
2324,2823,Walter Street,4856100,6,2,0,2016,BLSL,105.041961709655
2325,2824,Walter Street,5737900,6,2,0,2016,BLSL,24.0262567733362
2326,2825,Centre Street,6283900,2,3,1,2011,BL,75.2835402666616
2327,2827,Everett Street,4448100,6,2,0,2017,BLSL,133.744488990074
2328,2828,Commonwealth Avenue Frontage Road Wb,5221600,0,2,1, ,NW-U,96.2510435804661
2329,2829,Perkins Street,6276400,5,3,1,2008,BL,125.64382434174
2330,2830,North Harvard Street,5180500,5,2,0,2009,BL,84.8365647097036
2331,2831,American Legion Highway,5172400,5,2,1,2008,SLM,29.8938789772672
2332,2832,American Legion Highway,5119500,5,2,1,2008,BL,748.299234602732
2333,2833,Warren Street,4701200,5,2,0,2010,SLM,77.9418579521155
2334,2834,Warren Street,5601700,5,2,1,2011,SLM,42.6685820182058
2335,2835,Walnut Avenue,4642800,6,2,0,2011,BLSL,98.2454726086503
2336,2836,Williams Street,5185900,0,2,0,2017,TC,23.5768487082257
2337,2838,Brighton Avenue,5246600,3,2,1,2010,BL,31.5491637242539
2338,2839,Brighton Avenue,6281500,3,2,1,2010,BL,88.3369351774549
2339,2840,Commonwealth Avenue,5119300,3,2,1,2010,BL,35.8509865128908
2340,2841,Commonwealth Avenue,6222200,3,2,1,2010,BL,136.224482539083
2341,2842,North Harvard Street,5221900,5,2,0,2012,BL,111.414559848741
2342,2843,Cambridge Street,6264800,3,2,1,2015,BFBL,204.086740855017
2343,2844,Cambridge Street,5609500,3,2,1,2015,BFBL,200.376602387365
2344,2845,Western Avenue,5126400,5,2,0,2012,BL,85.7118720739153
2345,2846,Franklin Street,4443500,0,2,0,2010,NW,71.0031845013943
2346,2847,Cambridge Street,6269700,3,2,1,2015,BL,328.351833832943
2347,2848,River Street,5075800,5,2,0,2012,BLSL,75.9146648939124
2348,2849,River Street,5073800,5,2,0,2012,SLM,50.2780157065754
2349,2850,Belgrade Avenue,5832700,3,2,0,2009,BL,59.5305212279909
2350,2851,Corinth Street,4901600,3,2,0,2009,SLM,115.251317905667
2351,2852,Washington Street,5116700,3,2,0,2009,BL,65.3493176581852
2352,2853,Washington Street,5116600,3,2,0,2009,BL,36.1047710449956
2353,2854,Cummins Highway,5311300,3,2,0,2012,BL,113.758243651808
2354,2855,Walter Street,4831300,6,2,0,2016,BLSL,119.019878421516
2355,2856,Walter Street,6239900,6,2,0,2016,SLM,30.5384634408845
2356,2857,Walter Street,6240100,6,2,0,2016,BL,47.9216004727394
2357,2858,Walter Street,6240200,6,2,0,2016,BL,32.8824624001172
2358,2859,Centre Street,6221500,2,3,1,2011,BL,309.624012030803
2359,2860,Centre Street,6277200,2,3,1,2011,BL,92.5018743486204
2360,2861,Western Avenue,5728700,5,2,0,2010,SBLBL,159.447401185998
2361,2862,North Harvard Street,5638500,5,2,0,2009,BL,69.8702246529145
2362,2863,North Harvard Street,5872500,5,2,0,2009,BL,154.620860005556
2363,2864,Washington Street,5117000,3,2,0,2009,BL,139.838878701295
2364,2865,Centre Street,5684700,2,3,1,2011,BL,197.900463680583
2365,2866,Perkins Street,5150700,5,3,0,2008,BL,52.9133721923104
2366,2867,Perkins Street,5150800,5,3,0,2008,BL,400.760307194471
2367,2868,Commonwealth Avenue,6305900,3,2,1,2019,SBL,195.606441520498
2368,2869,Commonwealth Avenue,6222000,3,2,1,2019,SBL,312.061052838273
2369,2870,Western Avenue,5151400,5,2,0,2010,SBLBL,31.3820919737073
2370,2871,Western Avenue,4435300,5,2,0,2010,SBLBL,145.287268603495
2371,3197,Truman Highway,6231000,5,3,0,2018,BL,596.600196056231
2372,3309,Walk Hill Street,4808500,5,2,0,2014,SLM,139.865838062992
2373,3310,New Washington Street,5457400,0,2,1,2018,SBL,165.40671648449
2374,3311,Arborway,5241600,0,3,1,2018,SBL,108.435388006631
2375,3312,Centre Street,6235700,5,2,1,2011,SLM,37.9437276028027
2376,3313,South Street,5167300,5,2,0,2010,SLM,62.7979990522843
2377,3314,Centre Street,5852900,5,2,1,2011,SLM,130.650727782795
2378,3315,Centre Street,4726600,5,2,0,2010,BL,94.2057618560945
2379,3316,Centre Street,5134900,5,2,0,2010,BL,26.9217676147228
2380,3317,Centre Street,4679400,5,2,0,2010,SLM,102.017512755658
2381,3318,Centre Street,5135000,5,2,0,2010,SLM,27.8703894185142
2382,3319,Centre Street,4671400,5,2,0,2010,SLM,74.2902840940332
2383,3320,Perkins Street,5291400,5,2,0,2010,SLM,46.2041307847549
2384,3321,Centre Street,4663700,5,2,0,2010,SLM,51.0513371193987
2385,3322,Huntington Avenue,5197200,3,2,0,2013,SLM,122.749940141331
2386,3323,Arborway,5241400,0,3,1,2018,SBL,260.803956057545
2387,3324,American Legion Highway,6271400,5,2,1,2008,BL,181.074153136545
2388,3325,American Legion Highway,5630300,5,2,1,2008,BL,433.820122670291
2389,3326,Pierpoint Road,6211400,5,2,1,2009,BL,146.321515250904
2390,3327,Seaver Street,5149100,3,2,1,2016,BFBL,212.131798016785
2391,3328,Walnut Avenue,5750000,6,2,0,2011,SLM,73.2255856662006
2392,3329,Williams Street,5185700,0,2,0,2017,TC,27.45611960182
2393,3330,Perkins Street,6288700,5,2,1,2010,SLM,32.87901758068
2394,3331,Centre Street,5827900,5,2,1,2010,BL,78.9518502904449
2395,3332,Centre Street,4641500,5,2,0,2010,BLSL,95.5361203729764
2396,3333,Centre Street,4639300,5,2,0,2010,BLSL,32.3743175528377
2397,3334,South Huntington Avenue,5127800,5,2,0,2010,SLM,158.369575548811
2398,3335,Huntington Avenue,5197700,3,2,1,2013,SLM,93.6958453054486
2399,3336,Longwood Avenue,5318600,5,2,0,2015,BLSL,81.3780142098608
2400,3337,Brookline Avenue,5296200,2,2,0,2013,BLSL,37.0219841752181
2401,3338,Longwood Avenue,4558400,5,2,0,2015,BLSL,170.079661178108
2402,3339,Brookline Avenue,6298000,2,2,0,2013,BLSL,115.311884666555
2403,3340,Commonwealth Avenue,6260800,3,2,1,2018,SBL,141.236463931817
2404,3341,Beacon Street,5189900,3,2,1,2018,SBL,122.308512696585
2405,3342,Beacon Street,6235000,3,2,1,2018,SBL,211.363865647806
2406,3343,River Street,5155700,5,2,0,2013,SLM,45.0729442657684
2407,3344,Morton Street,6218000,2,1,1,2013,BFBL,912.94495340732
2408,3345,Jewish War Veterans Drive,5160200,5,2,0,2009,BL,49.0070344854466
2409,3346,Huntington Avenue,6241300,3,2,1,2013,SLM,312.033413857222
2410,3347,Tremont Street,5675800,5,2,0,2015,SLM,35.8004857421797
2411,3348,Huntington Avenue,5759200,3,2,1,2013,SLM,124.030750316763
2412,3349,Huntington Avenue,6241400,3,2,1,2013,SLM,131.771480731862
2413,3350,Longwood Avenue,5745100,5,2,0,2015,BLSL,10.1572871626723
2414,3351,Saint Alphonsus Street,4591200,5,2,0,2015,BL,219.79853693355
2415,3352,Longwood Avenue,5578300,5,2,0,2015,SLM,30.4062969780891
2416,3353,Huntington Avenue,5229400,3,2,1,2013,SLM,43.4175002866965
2417,3354,Longwood Avenue,5197000,5,2,0,2015,BLSL,142.551492996358
2418,3355,Palace Road,5297900,0,2,0,2012,SLM,128.006515871247
2419,3356,Norfolk Street,4960100,5,2,0,2017,BL,25.8309030849884
2420,3357,Blue Hill Avenue,5110900,3,2,1,2010,BL,49.6895162665565
2421,3358,Blue Hill Avenue,4900900,3,2,1,2010,BL,140.727964933945
2422,3359,Commonwealth Avenue,5127200,3,2,1,2008,BL,90.0601050546829
2423,3360,Mountfort Street,5660000,0,2,0,2017,SLM,120.173797692835
2424,3361,Commonwealth Avenue,6224900,3,2,1,2008,BL,346.305489102924
2425,3362,River Street,5041800,5,2,0,2013,SLM,78.8755077245615
2426,3363,Blue Hill Avenue,5175500,2,2,1,2010,SLM,125.678048425341
2427,3364,Blue Hill Avenue,6233400,2,2,1,2010,BL,192.589878173508
2428,3365,Blue Hill Avenue,6229500,2,2,1,2010,BL,17.7797354392246
2429,3366,Blue Hill Avenue,6257502,2,2,1,2010,BL,158.064134624109
2430,3367,Walk Hill Street,4981100,5,2,0,2014,SLM,289.980089161601
2431,3368,Blue Hill Avenue,6213200,2,2,1,2010,BL,157.702241642959
2432,3369,Ritchie Street,4643400,6,2,0,2011,SLM,249.261158098036
2433,3370,Marcella Street,4647900,6,2,0,2011,SLM,205.80824202911
2434,3371,Thornton Street,5560200,0,2,0,2011,SLM,74.1104576077875
2435,3372,Ruggles Street,5365400,5,2,0,2010,SLM,60.0240607462248
2436,3373,Huntington Avenue,6249400,3,2,1,2013,SLM,150.336517740359
2437,3374,Huntington Avenue,6249500,3,2,1,2013,SLM,151.193901649237
2438,3375,Huntington Avenue,5594900,3,2,1,2012,SLM,198.661911747529
2439,3376,Bay State Road,5655300,6,2,0,2019,CFBL,203.068016393483
2440,3377,Norfolk Street,5146000,5,2,0,2017,BL,72.1407429953598
2441,3378,Blue Hill Avenue,5111200,3,2,1,2010,BL,110.016800350004
2442,3379,Blue Hill Avenue,5690900,3,2,1,2012,BL,153.8563610391
2443,3380,American Legion Highway,5690000,5,2,1,2008,SLM,145.241084511673
2444,3381,Blue Hill Avenue,6219700,3,2,1,2012,BL,43.6254626805304
2445,3382,Talbot Avenue,5770100,5,2,0,2010,BL,80.9926746585114
2446,3383,Blue Hill Avenue,6232200,3,2,1,2012,SLM,46.5782788813568
2447,3384,Blue Hill Avenue,5167500,3,2,1,2012,SLM,64.670611697697
2448,3385,Ballou Avenue,4885900,0,2,0,2015,NW,95.5995703562698
2449,3386,Talbot Avenue,4825400,5,2,0,2010,SLM,200.48829408549
2450,3387,Jewish War Veterans Drive,5404700,5,2,0,2009,BL,21.3447047507266
2451,3388,American Legion Highway,5120900,5,2,0,2010,SLM,21.5688684323731
2452,3427,Washington Street,4772100,3,2,0,2016,BLSL,381.926973840497
2453,3520,Pierpoint Road,5331000,0,2,0, ,SUP,411.067583810147
2454,3521,Pierpoint Road,5270300,5,2,0, ,SRd,36.5413235290866
2455,3526,Kenton Road,4751200,0,2,0,2017,TC,106.08982451995
2456,3542,Paul Gore Street,5209400,0,2,0, ,TC,88.5419491473447
2457,3548,Paul Gore Street,4666100,0,2,0, ,TC,110.415000937726
2458,3550,Day Street,5849400,6,2,0, ,TC,82.4949103301146
2459,3632,Washington Street,4710700,3,2,0,2016,SLM,103.555902835455
2460,3642,Washington Street,4693400,3,2,0,2016,SLM,96.6561782776962
2461,3684,Brookline Avenue,5354300,3,2,0,2019,BLSL,30.6557086498504
2462,3687,Brookline Avenue,5495000,3,2,0,2019,BLSL,68.5497244070725
2463,3810,Walnut Avenue,5851200,6,2,0,2011,SLM,98.3863159215506
2464,3813,Walnut Avenue,5189200,6,2,0,2011,SLM,35.548989878281
2465,3814,Forsyth Street,5381000,0,2,0,2012,BL,33.4727543147317
2466,3815,Huntington Avenue,6261900,3,2,1,2012,SLM,212.609401575877
2467,3816,Columbus Avenue,5194200,3,2,0,2018,SBL,67.4954845367469
2468,3817,Huntington Avenue,6262000,3,2,1,2012,SLM,304.813051186592
2469,3818,Columbus Avenue,5194300,3,2,0,2018,SBL,76.1103909293799
2470,3819,Westland Avenue,4529800,5,2,0,2017,BLSL,73.4848416643981
2471,3820,Westland Avenue,5301300,5,2,0,2017,BFBL,54.6165635750392
2472,3821,Massachusetts Avenue,5200100,3,2,0,2016,SBL,80.3499818861745
2473,3823,Massachusetts Avenue,5200200,3,2,0,2016,SBL,25.7070253117535
2474,3824,Commonwealth Avenue,5451700,3,2,1,2010,SLM,208.249451141305
2475,3825,Commonwealth Avenue,5112500,3,2,1,2010,BL,90.6377214634728
2476,3826,Beacon Street,4488300,3,2,0,2018,SBL,178.197518702599
2477,3827,Norfolk Street,5723600,5,2,0,2017,BL,176.750121775825
2478,3828,Ballou Avenue,4922600,0,2,0,2015,NW,120.777930049538
2479,3829,Old Road,5384200,0,2,0,2009,BL,111.647395734135
2480,3830,Columbus Avenue,4539600,3,2,0,2009,BL,108.495939018951
2481,3831,Commonwealth Avenue,6209100,3,2,1,2010,BL,231.542719967423
2482,3832,Commonwealth Avenue,4494600,3,2,1,2010,BL,271.442639844127
2483,3833,Beacon Street,4485600,3,2,0,2018,SBL,230.826398402254
2484,3834,Cambridge Street,5227000,3,2,0,2011,BL,67.7903105492123
2485,3835,Jewish War Veterans Drive,5344700,5,2,0,2009,BL,24.4204603601301
2486,3836,Columbia Road,6255200,5,2,1,2010,BL,215.730840813615
2487,3837,Warren Street,4732000,5,2,0,2010,SLM,174.134501312848
2488,3838,Martin Luther King Boulevard,5304000,5,2,1,2010,BL,18.4223479418382
2489,3839,Warren Street,6263400,5,2,1,2011,BL,149.60260952249
2490,3840,Warren Street,6263300,5,2,1,2011,BL,177.955018958066
2491,3841,Washington Street,4613500,3,2,0,2011,SLM,118.514561878251
2492,3842,Talbot Avenue,4854900,5,2,0,2010,BL,153.340177386062
2493,3843,Geneva Avenue,4772200,5,2,0,2016,SLM,69.7329519160677
2494,3844,Geneva Avenue,5728400,5,2,0,2016,SLM,147.7774523579
2495,3845,Geneva Avenue,4764500,5,2,0,2016,SLM,80.734963450673
2496,3846,Washington Street,4611100,3,2,0,2011,SLM,52.4987813447593
2497,3847,Warren Street,6264300,5,2,1,2011,SLM,240.968445257471
2498,3848,Warren Street,5474500,5,2,1,2011,SLM,53.3067502118473
2499,3851,Columbus Avenue,5194500,3,2,0,2018,SBL,74.7665426016414
2500,3852,Columbus Avenue,4552100,3,2,0,2009,BL,138.164728900582
2501,3853,Columbus Avenue,5669100,3,2,0,2009,BL,65.8005983124304
2502,3854,Massachusetts Avenue,6245700,3,2,1,2011,BL,188.303149964476
2503,3855,Massachusetts Avenue,5260200,3,2,0,2011,BL,126.816602243359
2504,3856,Norfolk Street,5835900,5,2,0,2017,BL,41.6198849053185
2505,3857,Norfolk Street,4864300,5,2,0,2017,BL,97.8545202752548
2506,3858,New England Avenue,5336400,0,2,0,2018,NW,111.425346298207
2507,3859,Talbot Avenue,4835700,5,2,0,2010,SLM,128.792826345507
2508,3860,Columbia Road,6282600,5,2,1,2010,BL,126.465597886788
2509,3864,Albany Street,46806800,5,2,0,2012,SLM,21.1867383776649
2510,3865,Massachusetts Avenue,5435000,3,2,1,2011,BL,143.568786108574
2511,3867,Dartmouth Street,4520400,5,2,0,2011,SLM,46.954823072838
2512,3868,Stuart Street,5593700,3,2,0,2014,SLM,170.553543053819
2513,3869,St James Avenue,5840600,3,2,0,2015,SLM,126.177090330437
2514,3870,Commonwealth Avenue,6208600,3,2,1,2010,BL,253.612180640083
2515,3871,Cambridge Street,4394700,3,2,0,2011,SLM,144.231764120561
2516,3872,Sullivan Square,4392600,3,2,0,2014,BFBL,68.8603449905063
2517,3873,Alford Street,4391900,3,2,1,2016,BFBL,363.358623324119
2518,3874,Talbot Avenue,4848500,5,2,0,2010,BL,92.2726143400027
2519,3875,Columbia Road,6230100,5,2,1,2010,BL,142.871614789802
2520,3876,Albany Street,4577900,5,2,0,2012,BL,99.6353071549929
2521,3877,Columbus Avenue,5588600,3,2,0,2010,SLM,140.195901289312
2522,3878,St James Avenue,5383200,3,2,0,2015,SLM,206.616964071732
2523,3879,Columbus Avenue,5728200,3,2,0,2010,SLM,310.589471508944
2524,3902,Washington Street,4619900,3,2,0,2016,SLM,98.4067982102586
2525,4238,Quincy Street,4716300,5,2,0,2019,SLM,46.1762047261202
2526,4311,Arlington Street,4473000,3,2,0,2010,SLM,56.6434179354331
2527,4316,Adams Street,5868500,5,2,0,2017,BL,326.246658129996
2528,4317,Talbot Avenue,5192500,5,2,0,2010,BL,326.581144867811
2529,4318,Dorchester Avenue,5193000,3,2,0,2011,SLM,33.8107952114186
2530,4319,Dorchester Avenue,5592000,3,2,0,2011,SLM,78.0304827275875
2531,4320,Dorchester Avenue,4823000,3,2,0,2011,SLM,43.4956063801567
2532,4321,Geneva Avenue,4776800,5,2,0,2016,SLM,65.1122101412777
2533,4322,Geneva Avenue,4777400,5,2,0,2016,SLM,30.5081001108236
2534,4323,Adams Street,4769600,5,2,0,2013,SLM,157.095681064827
2535,4324,Adams Street,4746200,5,2,0,2013,SLM,117.780613991944
2536,4325,Columbia Road,5392301,5,2,1,2010,SLM,37.3369907011848
2537,4326,Columbia Road,6254800,5,2,1,2010,SLM,111.786640711857
2538,4327,Columbia Road,5241900,5,2,1,2010,BL,222.431097873462
2539,4328,Staniford Street,46804000,0,2,0,2017,SBL,21.8651632251134
2540,4329,Water Street,5620900,0,3,0,0,SUP,183.423299226638
2541,4330,North Beverly Street,5441500,0,2,0, ,NW-U,90.6598974004146
2542,4331,Main Street,5418400,5,2,0,2012,BL,46.3139146509284
2543,4332,Warren Street,4424300,5,2,0,2012,BL,40.3705621338991
2544,4333,Warren Street,5813200,5,2,0,2012,BL,129.647540899385
2545,4334,Main Street,5418500,5,2,0,2012,BL,58.3478432945085
2546,4335,Adams Street,5694000,5,2,0,2017,BFBL,110.507111216448
2547,4336,Adams Street,5343100,5,2,0,2013,SLM,54.6575899531762
2548,4337,Dorchester Avenue,5181800,3,2,0,2011,SLM,242.652121876556
2549,4338,Adams Street,4784500,5,2,0,2013,SLM,108.703384944154
2550,4339,Freeport Street,4764700,3,2,0,2013,BL,234.949240059711
2551,4340,Dorchester Avenue,4761400,3,2,0,2011,SLM,77.9191577588973
2552,4341,Dorchester Avenue,5854200,3,2,0,2011,SLM,143.063035721059
2553,4342,Freeport Street,4754800,3,2,0,2013,BL,81.5106004398902
2554,4343,Freeport Street,4757200,3,2,0,2013,BL,82.7078780285562
2555,4344,Dorchester Avenue,5709800,3,2,0,2011,BL,25.8234720704094
2556,4345,Dorchester Avenue,5628001,3,1,0,2011,BL,90.4861380956843
2557,4346,A Street,5718000,5,2,0,2013,BLSL,58.2561620597165
2558,4347,Broad Street,5279000,5,2,0,2013,SLM,17.0742583824423
2559,4348,Broad Street,5279001,5,2,0,2013,SLM,68.3893740478951
2560,4349,John F. Fitzgerald Surface Road,45230200,3,2,0,2011,BL,180.225025147751
2561,4350,John F. Fitzgerald Surface Road,45231900,3,2,0,2011,BL,100.941197261711
2562,4351,D Street,4571700,5,2,0,2013,SLM,71.1665462776523
2563,4352,A Street,5398700,5,2,0,2013,BL,51.4025288657065
2564,4353,Dorchester Avenue,4539100,3,2,1,2011,SLM,91.6433788430934
2565,4354,Kneeland Street,5233100,3,2,0,2017,BL,66.8684093473548
2566,4355,Kneeland Street,5233000,3,2,0,2017,BL,82.30888168149
2567,4357,Essex Street,5862300,5,2,0,2012,SLM,70.6644612990104
2568,4358,Surface Artery,6293700,3,2,0,2011,BL,214.023619939241
2569,4359,Atlantic Avenue,45234000,3,2,0,2011,BL,102.071048540675
2570,4360,Milk Street,4456600,5,2,0,2011,BL,92.2541709821204
2571,4361,Milk Street,4456500,5,2,0,2011,SLM,61.569944112576
2572,4362,Milk Street,5237700,5,2,0,2011,SLM,51.9297678237029
2573,4363,Post Office Square,5481700,3,2,0,2012,BL,124.062801803717
2574,4364,Franklin Street,5647800,5,2,0,2011,BL,23.2246815815154
2575,4365,John F. Fitzgerald Surface Road,45228800,3,2,0,2014,BL,146.656518122042
2576,4366,Cross Street,5860700,3,2,0,2014,BL,77.1457980007121
2577,4367,Salem Street,5243000,0,2,0,2013,NW,42.8869582775737
2578,4368,Salem Street,5765100,0,2,0,2013,NW,108.328342880082
2579,4369,Commercial Street,5640400,5,2,0,2017,SBL,93.7401973125048
2580,4370,Neponset Avenue,4856400,5,2,0,2012,BL,123.094000629996
2581,4371,Neponset Avenue,4804600,5,2,0,2012,BL,90.4293395317537
2582,4372,Neponset Avenue,4807500,5,2,0,2012,BL,95.7709771699247
2583,4373,Freeport Street,5810000,3,2,0,2013,SLM,44.8534025825174
2584,4374,Freeport Street,4773100,3,2,0,2013,BLSL,107.272178244413
2585,4375,Freeport Street,5575000,3,2,0,2013,SLM,45.6979951821401
2586,4376,Old Colony Avenue,5699500,3,3,1,2016,BFBL,113.13010181717
2587,4377,D Street,4565700,5,2,0,2013,BLSL,61.0168194106034
2588,4378,D Street,4560200,5,2,0,2013,BLSL,60.6925383275968
2589,4423,Harrison Avenue,5238100,5,2,0,2019,BL,58.8182220025762
2590,4424,Harrison Avenue,4502000,5,2,0,2019,BL,87.450229848046
2591,4425,Harrison Avenue,5477300,5,2,0,2019,BL,33.5397831619121
2592,4648,Congress Street,5613200,5,2,0,2019,SBL,243.323388064258
2593,4676,Beach Street,5651500,0,2,0, ,SLM,28.6088337546445
2594,4694,Congress Street,5824600,3,2,0,2016,SLM,48.3993908913827
2595,4812,A Street,5815900,5,2,0,2013,BLSL,116.126033115802
2596,4813,Cross Street,4439400,3,2,0,2014,BL,70.9853345413325
2597,4814,Atlantic Avenue,4439300,5,2,0,2017,SBL,149.372216734936
2598,4815,Commercial Street,5149300,5,2,0,2017,SBL,84.3339835895768
2599,4816,Commercial Street,5149500,5,2,0,2017,SBL,84.7930054605511
2600,4817,Atlantic Avenue,5284500,5,2,0,2017,SBL,43.2501615408476
2601,4818,Commercial Street,4432200,5,2,0,2017,SBL,42.4414220134177
2602,4819,Seaport Boulevard,6272000,3,2,1,2018,SBL,208.823325781016
2603,4820,Seaport Boulevard,45261800,3,2,1,2018,SBL,207.584713097873
2604,4821,Maverick Street,4428600,5,2,0,2015,BL,89.1761504658171
2605,4822,Maverick Street,5621702,5,2,0,2015,BL,69.7237238296771
2606,4823,Marginal Street,4433200,0,2,0,2015,NW,61.3429397574577
2607,4824,Chelsea Street,5281700,5,2,0,2010,BL,173.904292100198
2608,4825,Chelsea Street,5138500,5,2,0,2010,BL,115.749640017285
2609,4827,Meridian Street,4399200,3,2,0,2013,BLSL,92.0028298495421
2610,4828,Bennington Street,5823600,5,2,1,2008,SLM,21.2174361017133
2611,4829,Bennington Street,6279000,5,2,1,2008,SLM,217.880702165805
2612,4830,Bennington Street,5708300,5,2,1,2008,SLM,207.648862737044
2613,4831,Bennington Street,4394500,5,2,0,2008,SLM,145.019339803219
2614,4832,Bennington Street,5837800,5,2,0,2008,SLM,439.382893159526
2615,4833,Saratoga Street,5192400,5,2,0,2012,BL,117.808659971167
2616,4834,Truman Highway,6231900,5,3,0,2010,BL,1240.36186100568
2617,4835,American Legion Highway,6271401,5,2,1,2008,BL,1197.7615281182
2618,4836,Veterans Of Foreign Wars Parkway,6213500,2,3,1,2013,BL,110.393189993648
2619,4837,Baker Street,5688100,6,2,0,2014,BL,48.7325090715241
2620,4838,Veterans Of Foreign Wars Parkway,4824000,2,3,1,2013,SLM,106.159605348545
